rh.aparc.a2009s.area	rh_G&S_frontomargin_area	rh_G&S_occipital_inf_area	rh_G&S_paracentral_area	rh_G&S_subcentral_area	rh_G&S_transv_frontopol_area	rh_G&S_cingul-Ant_area	rh_G&S_cingul-Mid-Ant_area	rh_G&S_cingul-Mid-Post_area	rh_G_cingul-Post-dorsal_area	rh_G_cingul-Post-ventral_area	rh_G_cuneus_area	rh_G_front_inf-Opercular_area	rh_G_front_inf-Orbital_area	rh_G_front_inf-Triangul_area	rh_G_front_middle_area	rh_G_front_sup_area	rh_G_Ins_lg&S_cent_ins_area	rh_G_insular_short_area	rh_G_occipital_middle_area	rh_G_occipital_sup_area	rh_G_oc-temp_lat-fusifor_area	rh_G_oc-temp_med-Lingual_area	rh_G_oc-temp_med-Parahip_area	rh_G_orbital_area	rh_G_pariet_inf-Angular_area	rh_G_pariet_inf-Supramar_area	rh_G_parietal_sup_area	rh_G_postcentral_area	rh_G_precentral_area	rh_G_precuneus_area	rh_G_rectus_area	rh_G_subcallosal_area	rh_G_temp_sup-G_T_transv_area	rh_G_temp_sup-Lateral_area	rh_G_temp_sup-Plan_polar_area	rh_G_temp_sup-Plan_tempo_area	rh_G_temporal_inf_area	rh_G_temporal_middle_area	rh_Lat_Fis-ant-Horizont_area	rh_Lat_Fis-ant-Vertical_area	rh_Lat_Fis-post_area	rh_Pole_occipital_area	rh_Pole_temporal_area	rh_S_calcarine_area	rh_S_central_area	rh_S_cingul-Marginalis_area	rh_S_circular_insula_ant_area	rh_S_circular_insula_inf_area	rh_S_circular_insula_sup_area	rh_S_collat_transv_ant_area	rh_S_collat_transv_post_area	rh_S_front_inf_area	rh_S_front_middle_area	rh_S_front_sup_area	rh_S_interm_prim-Jensen_area	rh_S_intrapariet&P_trans_area	rh_S_oc_middle&Lunatus_area	rh_S_oc_sup&transversal_area	rh_S_occipital_ant_area	rh_S_oc-temp_lat_area	rh_S_oc-temp_med&Lingual_area	rh_S_orbital_lateral_area	rh_S_orbital_med-olfact_area	rh_S_orbital-H_Shaped_area	rh_S_parieto_occipital_area	rh_S_pericallosal_area	rh_S_postcentral_area	rh_S_precentral-inf-part_area	rh_S_precentral-sup-part_area	rh_S_suborbital_area	rh_S_subparietal_area	rh_S_temporal_inf_area	rh_S_temporal_sup_area	rh_S_temporal_transverse_area	rh_WhiteSurfArea_area	BrainSegVolNotVent	eTIV
sub-131S0123	568.0	812.0	620.0	877.0	607.0	1490.0	718.0	780.0	323.0	141.0	1144.0	790.0	218.0	485.0	1701.0	3107.0	304.0	336.0	1407.0	781.0	1248.0	1771.0	730.0	1629.0	1596.0	1479.0	1152.0	995.0	1600.0	1447.0	465.0	277.0	281.0	1102.0	487.0	701.0	1027.0	1491.0	236.0	135.0	916.0	1726.0	771.0	1359.0	1997.0	780.0	236.0	685.0	877.0	455.0	343.0	1062.0	1248.0	1402.0	168.0	2001.0	567.0	993.0	530.0	650.0	1281.0	237.0	482.0	679.0	1381.0	743.0	1269.0	1537.0	728.0	196.0	694.0	562.0	3781.0	188.0	69584.0	854460.0	1301050.972383
sub-131S0441	445.0	904.0	933.0	756.0	459.0	1524.0	793.0	793.0	405.0	195.0	1173.0	979.0	359.0	524.0	2546.0	3769.0	331.0	368.0	1612.0	906.0	1094.0	1664.0	881.0	1568.0	1811.0	1636.0	1536.0	1199.0	1650.0	1432.0	559.0	67.0	253.0	1063.0	380.0	490.0	1787.0	1621.0	335.0	118.0	877.0	1769.0	1012.0	1420.0	2152.0	901.0	313.0	750.0	799.0	795.0	228.0	1293.0	1156.0	1728.0	81.0	1842.0	581.0	909.0	464.0	617.0	1041.0	304.0	336.0	693.0	1699.0	839.0	1889.0	754.0	834.0	174.0	754.0	835.0	3137.0	170.0	74065.3	915273.0	1387284.002844
sub-136S4269	632.0	855.0	668.0	899.0	1001.0	2120.0	959.0	1046.0	273.0	220.0	1437.0	692.0	231.0	543.0	2435.0	4254.0	431.0	613.0	1340.0	957.0	1163.0	1851.0	855.0	1582.0	1716.0	1545.0	1711.0	1082.0	1308.0	1587.0	584.0	160.0	210.0	1059.0	503.0	577.0	1421.0	1860.0	276.0	205.0	1057.0	2332.0	1345.0	1913.0	1782.0	872.0	377.0	872.0	981.0	815.0	260.0	1040.0	1386.0	1805.0	190.0	1968.0	602.0	954.0	361.0	603.0	1189.0	265.0	483.0	874.0	1693.0	724.0	1460.0	1093.0	793.0	286.0	669.0	985.0	3185.0	150.0	78226.8	1020457.0	1503077.923742
sub-136S4433	470.0	850.0	837.0	971.0	703.0	1736.0	756.0	822.0	301.0	241.0	1244.0	794.0	218.0	496.0	2172.0	3577.0	308.0	350.0	1729.0	886.0	961.0	2362.0	812.0	1374.0	2007.0	1437.0	1395.0	1202.0	1483.0	1477.0	516.0	167.0	247.0	1207.0	469.0	484.0	1210.0	1751.0	191.0	39.0	962.0	2213.0	1011.0	1803.0	1794.0	742.0	336.0	694.0	866.0	409.0	353.0	940.0	958.0	1154.0	125.0	1959.0	704.0	730.0	376.0	464.0	1185.0	275.0	388.0	744.0	1301.0	782.0	1411.0	1016.0	986.0	217.0	736.0	639.0	4202.0	190.0	72913.1	970767.0	1394015.639521
sub-136S4727	473.0	766.0	824.0	828.0	544.0	1705.0	836.0	974.0	267.0	157.0	1294.0	828.0	226.0	354.0	1924.0	3511.0	394.0	515.0	1304.0	1000.0	1333.0	1543.0	602.0	1435.0	1752.0	1302.0	1201.0	1096.0	1323.0	1365.0	477.0	289.0	170.0	883.0	489.0	435.0	1274.0	1676.0	231.0	77.0	889.0	1848.0	955.0	1451.0	1979.0	891.0	305.0	702.0	919.0	549.0	192.0	1138.0	787.0	1074.0	253.0	1979.0	462.0	858.0	515.0	628.0	1253.0	343.0	398.0	749.0	1436.0	840.0	1645.0	884.0	834.0	201.0	668.0	665.0	3490.0	128.0	69584.7	905352.0	1377380.590077
sub-137S0301	671.0	776.0	791.0	737.0	720.0	1667.0	775.0	798.0	276.0	245.0	1431.0	783.0	308.0	656.0	2141.0	3745.0	390.0	561.0	1492.0	852.0	987.0	1956.0	799.0	1678.0	1318.0	1427.0	1435.0	1191.0	1635.0	1410.0	542.0	261.0	186.0	1071.0	648.0	459.0	1695.0	1824.0	245.0	211.0	795.0	2150.0	1213.0	2179.0	2419.0	747.0	350.0	779.0	843.0	772.0	322.0	1373.0	1137.0	1448.0	258.0	2036.0	800.0	722.0	381.0	878.0	904.0	276.0	558.0	892.0	1226.0	737.0	1853.0	820.0	1301.0	247.0	558.0	880.0	4278.0	189.0	77114.4	1011048.0	1412721.870687
sub-137S0972	576.0	670.0	802.0	838.0	815.0	1857.0	968.0	861.0	316.0	176.0	1187.0	956.0	253.0	631.0	2551.0	3910.0	382.0	397.0	1227.0	853.0	1080.0	1554.0	1182.0	1632.0	2152.0	1576.0	1403.0	1142.0	1500.0	1524.0	539.0	352.0	321.0	1331.0	486.0	704.0	1873.0	1672.0	231.0	161.0	1059.0	1798.0	1216.0	1333.0	2188.0	815.0	361.0	889.0	923.0	756.0	200.0	1219.0	1282.0	1590.0	409.0	2094.0	446.0	832.0	432.0	642.0	1076.0	265.0	477.0	901.0	1319.0	857.0	1423.0	1112.0	732.0	152.0	930.0	785.0	3682.0	236.0	77075.6	939852.0	1431845.879816
sub-153S4151	467.0	626.0	742.0	874.0	598.0	1420.0	785.0	762.0	304.0	170.0	1081.0	887.0	287.0	538.0	2189.0	3965.0	449.0	487.0	1010.0	881.0	995.0	1588.0	991.0	1507.0	1745.0	1383.0	1184.0	1031.0	1444.0	1565.0	444.0	411.0	205.0	1168.0	399.0	541.0	1198.0	1630.0	305.0	273.0	915.0	1709.0	987.0	1035.0	1817.0	675.0	433.0	848.0	972.0	437.0	292.0	1007.0	1057.0	1274.0	198.0	1613.0	358.0	740.0	431.0	741.0	1237.0	298.0	402.0	741.0	1259.0	781.0	1309.0	855.0	831.0	191.0	817.0	778.0	3578.0	202.0	69351.6	858567.0	1314784.546112
sub-941S1203	520.0	698.0	695.0	904.0	644.0	1486.0	716.0	815.0	355.0	193.0	1381.0	766.0	229.0	421.0	1758.0	3906.0	421.0	813.0	1206.0	757.0	1098.0	1571.0	761.0	1272.0	1477.0	1817.0	1525.0	1147.0	1311.0	1330.0	500.0	316.0	190.0	1086.0	372.0	482.0	1427.0	1537.0	219.0	93.0	977.0	1725.0	1089.0	1580.0	2059.0	813.0	284.0	819.0	764.0	727.0	250.0	965.0	898.0	1246.0	529.0	1663.0	485.0	602.0	358.0	509.0	1002.0	161.0	370.0	575.0	1293.0	893.0	1796.0	888.0	850.0	165.0	606.0	541.0	3206.0	112.0	69014.6	869647.0	1406361.694575
sub-941S4100	536.0	757.0	794.0	907.0	714.0	1752.0	752.0	719.0	314.0	176.0	1396.0	695.0	189.0	569.0	2310.0	4882.0	425.0	452.0	1288.0	1035.0	1322.0	1652.0	769.0	1631.0	1982.0	1561.0	1558.0	1114.0	1605.0	1497.0	503.0	280.0	215.0	1138.0	825.0	574.0	1541.0	1700.0	191.0	178.0	897.0	1990.0	1194.0	1398.0	2175.0	714.0	407.0	774.0	754.0	655.0	288.0	1074.0	1543.0	1920.0	265.0	2111.0	478.0	898.0	383.0	792.0	1327.0	264.0	528.0	778.0	1329.0	403.0	1629.0	1132.0	1058.0	72.0	598.0	842.0	3850.0	155.0	77176.9	1011213.0	1579475.76931
sub-941S4255	583.0	895.0	946.0	1122.0	633.0	2182.0	902.0	1219.0	384.0	235.0	1192.0	867.0	222.0	522.0	2592.0	5397.0	408.0	518.0	1355.0	1009.0	1377.0	1474.0	680.0	1694.0	2192.0	1783.0	1742.0	1445.0	2132.0	1982.0	582.0	261.0	272.0	1180.0	621.0	558.0	1905.0	1832.0	277.0	136.0	984.0	1923.0	1253.0	1477.0	2508.0	1036.0	496.0	871.0	960.0	686.0	338.0	1183.0	1168.0	2118.0	238.0	2369.0	593.0	732.0	424.0	738.0	1617.0	344.0	570.0	847.0	1257.0	1070.0	1839.0	1095.0	1077.0	201.0	890.0	906.0	4206.0	233.0	85556.6	1046262.0	1592014.584867
